Bahnhof               | id 
Sulzemoos Am Mühlberg | de:09174:6797
Sulzemoos Gewerbegebiet P+R-Platz | de:09174:6799
Sulzemoos Hauptstraße | de:09174:6842
Sulzemoos Steindlbachstraße | de:09174:6798
Sulzemoos Werner-Heisenberg-Straße | de:09174:6784
Sulzrain Sulzrain | de:09174:7298
Sünzhausen (Freising) Adlerstraße | de:09178:3067
Sünzhausen (Freising) Maibaum | de:09178:3068
Sünzhausen (Kr Pfaffenhofen) Sünzhausen | de:09186:8436
Taglaching Taglaching | de:09175:4150
Tal (Obb.) Tal (Oberpframmern) | de:09175:4206
Tandern Adlerstraße | de:09174:7194
Tandern Jahnstraße | de:09174:7192
Tandern Maibaum | de:09174:7190
Tandern Ottelsburger Straße | de:09174:7205
Tandern Schule | de:09174:7203
Tattenkofen Strobl, Anwesen | de:09173:4958
Tattenkofen Tattenkofen | de:09173:4960
Taufkirchen (b München) Akazienstraße | de:09184:2392
Taufkirchen (b München) Bahnhofstraße | de:09184:2438
Taufkirchen (b München) Eichenstraße | de:09184:2341
Taufkirchen (b München) Eschenstraße | de:09184:2390
Taufkirchen (b München) Friedhof | de:09184:2344
Taufkirchen (b München) Hainbuchenstraße | de:09184:2417
Taufkirchen (b München) Hugo-Junkers-Straße | de:09184:2207
Taufkirchen (b München) Ikea | de:09184:2445
Taufkirchen (b München) Keltenring | de:09184:2395
Taufkirchen (b München) Kirschenstraße | de:09184:2347
Taufkirchen (b München) Kriegerdenkmal | de:09184:2400
Taufkirchen (b München) Lärchenweg/Volkshochschule | de:09184:2394
Taufkirchen (b München) Lilienthalstraße | de:09184:2389
Taufkirchen (b München) Oberweg | de:09184:2345
Taufkirchen (b München) Platanenstraße | de:09184:2447
Taufkirchen (b München) Rathaus | de:09184:2398
Taufkirchen (b München) Realschule | de:09184:2396
Taufkirchen (b München) Taufkirchen | de:09184:2320
Taufkirchen (b München) Tegernseer Landstraße | de:09184:2439
Taufkirchen (b München) Willy-Messerschmitt-Str. | de:09184:2437
Taufkirchen (Vils) Bahnhof | de:09177:5961
Taufkirchen (Vils) Busbahnhof | de:09177:3584
Taufkirchen (Vils) Erdinger Straße | de:09177:3582
Taufkirchen (Vils) Fichtenstraße | de:09177:3580
Taufkirchen (Vils) Friedhof | de:09177:3795
Taufkirchen (Vils) Gewerbegebiet | de:09177:3588
Taufkirchen (Vils) Himolla | de:09177:3591
Taufkirchen (Vils) Isar-Amper-Klinikum | de:09177:3586
Taufkirchen (Vils) Realschule | de:09177:9722
Taufkirchen (Vils) Wieshofstraße | de:09177:3585
Taxa Taxa | de:09174:6856
Tegernau (b Wasserburg) Tegernau | de:09175:4124
Tegernbach (b Mainburg) Tegernbach (Mainburg), Ort | de:09178:3058
Tegernbach (b Mainburg) Tegernbach (Mainburg), Süd | de:09178:3057
Tegernbach (Kr FFB) Baindlkirchner Straße | de:09179:6794
Tegernbach (Kr FFB) Bergstraße | de:09179:6632
Tegernbach (Kr FFB) Tegernbach | de:09179:6308
Tegernbach (Kr FFB) Wirtstraße | de:09179:6785
Tegernbach (Pfaffenhofen/Ilm) Abzw. Wolfsberger Straße | de:09186:8607
Tegernbach (Pfaffenhofen/Ilm) Am Weiherfeld | de:09186:8608
Tegernbach (Pfaffenhofen/Ilm) Enthofstraße | de:09186:8758
Tegernbach (Pfaffenhofen/Ilm) Göbelsbacher Straße (FFW) | de:09186:8609
Tegernbach (Pfaffenhofen/Ilm) Oberhofstraße/Ecke Bergweg | de:09186:8460
Tegernbach (Pfaffenhofen/Ilm) Oberhofstraße, IAW | de:09186:8610
Tegernbach (Pfaffenhofen/Ilm) Unthofstraße | de:09186:8461
Teufstetten Teufstetten, Abzw. | de:09177:3341
Thailing Thailing | de:09175:4330
Thal (Feldkirchen-Westerham) Thal (Großhöhenrain) | de:09187:40863
Thalham (Attenkirchen) Thalham | de:09178:3030
Thalham (Bruckmühl) Thalham (Bruckmühl) | de:09187:41295
Thalhausen (b Aichach) Thalhausen (DAH) | de:09174:7130
Thalhausen (Kr Freising) An der Lahn | de:09178:2653
Thalhausen (Kr Freising) Schloßstraße | de:09178:2655
Thalhausen (Kr Freising) Siedlerstraße | de:09178:2658
Thalheim (Kr Erding) Sandfalterstraße | de:09177:3539
Thalheim (Kr Erding) Thalheim, Ort | de:09177:3540
Thal (Maitenbeth) Raibastr. | de:09183:80980
Thal (Maitenbeth) Thal (Maitenbeth) | de:09183:80625
Thalmannsdorf (Kr Dachau) Thalmannsdorf | de:09174:7184
Thambach Thambach Abzw. | de:09183:81828
Thambach Thambach, B12 | de:09183:6723
Thambach Thambach, Ort | de:09183:1838
Thankirchen Thankirchen, Abzw. | de:09173:4900
Thanning Thanning | de:09173:4884
Thann (Kr Erding) Thann-Matzbach | de:09177:9951
Thann (Kr Freising) Thann | de:09178:3204
Thonhausen (Wolfersdorf) Thonhausen, Abzw. | de:09178:3015
Thurnsberg Thurnsberg, Abzw. | de:09178:2809
Thurnsberg Thurnsberg, Ort | de:09178:2789
Tiefenbach (Dorfen) Tiefenbach | de:09177:3716
Tiefenlachen Tiefenlachen | de:09174:7342
Tiefenstätt Tiefenstätt | de:09183:80615
Tittenkofen Tittenkofen | de:09177:3378
Tölzkirchen Tölzkirchen, Abzw. | de:09178:3211
Traich (Rudelzhausen) Traich bei Mainburg | de:09178:5963
Traubing Maibaum | de:09188:5604
Traubing Schule | de:09188:5605
Traxl Traxl | de:09175:4293
Trescherberg Heidemann | de:09183:6046
Trescherberg Trescherberg | de:09183:6045
Tuching Maibaum | de:09178:3178
Tuching Schulbushaltestelle | de:09178:3180
Tuching Tuchinger Straße 72 | de:09178:3181
Tulling Gasthaus | de:09175:4197
Tulling Tulling | de:09175:4184
Tüntenhausen Amperleite | de:09178:3005
Tüntenhausen Tüntenhausen | de:09178:3003
Tünzhausen Tünzhausen, Abzw. | de:09178:2661
Tünzhausen Tünzhausen | de:09178:2697
Türkenfeld (Obb.) Duringstraße | de:09179:5932
Türkenfeld (Obb.) Keltenstraße | de:09179:5929
Türkenfeld (Obb.) Schule | de:09179:5928
Türkenfeld (Obb.) Türkenfeld | de:09179:6230
Tutzing Bergwiesenstraße | de:09188:5666
Tutzing Fischerbuchet | de:09188:9392
Tutzing Fischergassl | de:09188:5427
Tutzing Gymnasium | de:09188:5425
Tutzing Heimgartenstraße | de:09188:5669
Tutzing Kirchenstraße | de:09188:5672
Tutzing Klenzestraße | de:09188:5662
Tutzing Krankenhaus | de:09188:5417
Tutzing Luswiese | de:09188:5667
Tutzing Mühlfeldstraße | de:09188:5429
Tutzing Neustätterstraße | de:09188:5663
Tutzing Tutzing | de:09188:5480
Tutzing Tutzing, Rathaus | de:09188:5664
Tutzing Tutzing (Schiff) | de:09188:9930
Tutzing Von-Hillern-Weg | de:09188:5665
Tutzing Waxensteinstraße | de:09188:5668
Überacker (Maisach) Abzw. Rottbach | de:09179:6171
Überacker (Maisach) Überacker | de:09179:6168
Unering (Kr Starnberg) Am Weiher | de:09188:5389
Unteralting Aussiedlerhof | de:09179:5911
Unteralting Unteralting | de:09179:5906
Unterappersdorf Unterappersdorf | de:09178:3224
Unterasbach (Obb.) Unterasbach | de:09175:3981
Unterbachern (Kr Dachau) Schulhaus | de:09174:6873
Unterbierbach Unterbierbach | de:09177:3549
Unterbruck (Obb.) Unterbruck | de:09178:2694
Unterbrunn (Kr Starnberg) Feuerwehr | de:09188:5632
Unterbrunn (Kr Starnberg) Hauptstraße | de:09188:5631
Unterbuchen (Obb.) Unterbuchen | de:09173:4934
Unterdarching Abzw. Valley | de:09182:43413
Unterdarching Milchhäusl | de:09182:43412
Unterempfenbach Steinbacher Straße | de:09273:424
Unterempfenbach Wolnzacher Straße | de:09273:440
Unterföhring Ahornstraße | de:09184:2098
Unterföhring Ahornstraße Ost | de:09184:2097
Unterföhring Alte Münchner Straße | de:09184:2092
Unterföhring Apianstraße | de:09184:2477
Unterföhring Bergstraße | de:09184:2096
Unterföhring Beta-Straße | de:09184:2498
Unterföhring Blumenstraße | de:09184:2487
Unterföhring Dieselstraße | de:09184:2492
Unterföhring Etzweg | de:09184:2491
Unterföhring Feldstraße | de:09184:2496
Unterföhring Feringastraße | de:09184:2102
Unterföhring Feringastraße Ost | de:09184:2101
Unterföhring Fichtenstraße | de:09184:2100
Unterföhring Föhringer Allee | de:09184:2091
Unterföhring Gutenbergstraße | de:09184:2107
Unterföhring Heinrich-Hildebrand-Weg | de:09184:2510
Unterföhring Hofäckerallee | de:09184:2093
Unterföhring Kanal | de:09184:2104
Unterföhring Medienallee | de:09184:2493
Unterföhring Mitterfeldallee | de:09184:2481
Unterföhring Nelkenstraße | de:09184:2497
Unterföhring Rathaus | de:09184:2490
Unterföhring Rivastraße | de:09184:2485
Unterföhring Siedlerstraße | de:09184:2090
Unterföhring Sportzentrum | de:09184:2495
Unterföhring Straßäckerallee | de:09184:2499
Unterföhring Tulpenstraße | de:09184:2483
Unterföhring Unterföhring | de:09184:2030
Unterföhring ZDF-Straße | de:09184:2494
Untergartelshausen Untergartelshausen | de:09178:2757
Untergries (Obb.) Untergries Gh. Zachschuster | de:09173:9624
Unterhaching Am Sportpark | de:09184:2373
Unterhaching Biberger Straße | de:09184:2371
Unterhaching Bussardstraße | de:09184:2356
Unterhaching Carl-Duisberg-Straße | de:09184:2358
Unterhaching Finsinger Weg | de:09184:2370
Unterhaching Friedhof | de:09184:2378
Unterhaching Goerdelerstraße | de:09184:2374
Unterhaching Jahnstraße | de:09184:2366
Unterhaching Kirchlandweg | de:09184:2365
Unterhaching Mühlweg | de:09184:2375
Unterhaching Oberweg | de:09184:2377
Unterhaching Ottobrunner Straße | de:09184:2368
Unterhaching Pittinger Platz | de:09184:2364
Unterhaching Postweg | de:09184:2436
Unterhaching Schule am Sportpark | de:09184:2435
Unterhaching Sommerstraße | de:09184:2360
Unterhaching Sportplatz | de:09184:2376
Unterhaching St.-Alto-Straße | de:09184:2362
Unterhaching Truderinger Straße | de:09184:2372
Unterhaching Unterhaching | de:09184:2310
Unterhaindlfing Hirtenweg | de:09178:3099
Unterhaindlfing Unterhaindlfing | de:09178:3098
Unterherrnhausen Unterherrnhausen, Abzw. | de:09173:4793
Unterheufeld Marktfeld | de:09187:47006
Unterhofkirchen Unterhofkirchen | de:09177:3637
Unterholzham Holzham (Bruckmühl) | de:09187:40864
Unterlaindern Unterlaindern | de:09182:43414
Unterleiten (Dietramszell) Landhaus Klein | de:09173:4966
Unterleiten (Dietramszell) Staubachhof | de:09173:4972
Unterleiten (Dietramszell) Unterleiten, Ort | de:09173:4968
Untermailling Untermailling | de:09177:3634
Untermarbach Untermarbach | de:09178:2685
Untermarchenbach Untermarchenbach, Abzw. | de:09178:3014
Untermarchenbach Untermarchenbach | de:09178:3016
Untermarchenbach Untermarchenbach Süd | de:09178:3043
Untermödling Untermödling | de:09183:80900
Unterpfaffenhofen Adalbert-Stifter-Straße | de:09179:6551
Unterpfaffenhofen Alfons-Baumann-Straße | de:09179:6487
Unterpfaffenhofen Am Forst | de:09179:6477
Unterpfaffenhofen An der Markung | de:09179:6458
Unterpfaffenhofen Don-Bosco-Straße | de:09179:6488
Unterpfaffenhofen Freibad / Polariom | de:09179:6611
Unterpfaffenhofen Friedenstraße | de:09179:6469
Unterpfaffenhofen Glückstr./ZENJA-Haus | de:09179:6463
Unterpfaffenhofen Hart-/Flurstraße | de:09179:6485
Unterpfaffenhofen Kerschensteiner Schule | de:09179:6448
Unterpfaffenhofen Kerschensteiner Schule Ost | de:09179:6471
Unterpfaffenhofen Kleiner Stachus | de:09179:6489
Unterpfaffenhofen Kurt-Schumacher-Straße | de:09179:6452
Unterpfaffenhofen Lerchenstraße | de:09179:6486
Unterpfaffenhofen Masurenweg | de:09179:6462
Unterpfaffenhofen Montessoristraße | de:09179:6456
Unterpfaffenhofen Neue Gautinger Straße | de:09179:6478
Unterpfaffenhofen Otto-Wagner-Straße | de:09179:6490
Unterpfaffenhofen Riegerstraße | de:09179:6479
Unterpfaffenhofen Ringstraße | de:09179:6454
Unterpfaffenhofen Streiflacher Straße | de:09179:6105
Unterpfaffenhofen Theodor-Heuss-Straße | de:09179:6450
Unterreit (Kr Rosenheim) Abzw. Unterreit | de:09187:41694
Unterschleißheim Ballhausforum | de:09184:2043
Unterschleißheim C.-v.-Linde-Straße | de:09184:2047
Unterschleißheim Keltenschanze | de:09184:2632
Unterschleißheim Keplerstraße | de:09184:2031
Unterschleißheim Landshuter Straße | de:09184:2027
Unterschleißheim Lilienstraße | de:09184:2034
Unterschleißheim Morsestraße | de:09184:7512
Unterschleißheim Münchner Ring | de:09184:2032
Unterschleißheim Ohmstraße | de:09184:2049
Unterschleißheim Oskar-Maria-Graf-Str. | de:09184:2634
Unterschleißheim Rathaus | de:09184:2033
Unterschleißheim Robert-Bosch-Straße | de:09184:2041
Unterschleißheim Siemensstraße | de:09184:2045
Unterschleißheim Unterschleißheim Bf. Ost | de:09184:7500
Unterschleißheim Unterschleißheim Bf. West | de:09184:7501
Unterschleißheim Unterschleißheim | de:09184:2010
Unterschleißheim Wiesenweg | de:09184:2011
Unterschweibach Asang | de:09274:3250
Unterschweibach Unterschweibach | de:09274:3249
Unterschweinbach Baarerstraße | de:09179:6277
Unterschweinbach Kriegerdenkmal | de:09179:6276
Unterseebach Unterseebach | de:09177:3644
Unterseifsieden Unterseifsieden | de:09175:4304
Untersteinbach (Bad Heilbrunn) Untersteinbach | de:09173:9360
Untersteinbach (Gaißach) Feldkreuz | de:09173:9547
Untersteppach Untersteppach | de:09187:41616
Unterstrogn Bockhorn, Abzw. | de:09177:3555
Unterstrogn Unterstrogn | de:09177:3558
Unterthalham (Kr Erding) Unterthalham | de:09177:3734
Unterumbach Unterumbach | de:09174:7270
Untervilslern Untervilslern | de:09274:3247
Unterwall (Bruckmühl) Unterwall | de:09187:43929
Unterwangenbach Unterwangenbach, Ortsmitte | de:09273:831
Unterweikertshofen Schloß | de:09174:6914
Unterweikertshofen Schulbergstraße | de:09174:6885
Unterweikertshofen Sittenbacher Straße | de:09174:6917
Unterweikertshofen Sonnenstraße | de:09174:6948
Unterweilbach Unterweilbach | de:09174:7288
Unterwohlbach Unterwohlbach | de:09178:2675
Unterzeismering Gh. Bauerngirgl | de:09188:9390
Unterzeismering Gröschlstraße | de:09188:9391
Unterzeitlbach Unterzeitlbach | de:09174:7118
Urtlfing Urtlfing, Abzw. | de:09177:3676
Uttenhofen (Pfaffenhofen/Ilm) Raiffeisenbank | de:09186:8189
Utting (Ammersee) Utting (Schiff) | de:09181:604
Vagen Gasthaus Post | de:09187:41695
Vagen Vagen Grundschule | de:09187:41696
Vaterstetten Baldhamer Straße | de:09175:4105
Vaterstetten Beethovenstraße | de:09175:4045
Vaterstetten Dohlenweg | de:09175:4321
Vaterstetten Dorfstraße | de:09175:4042
Vaterstetten Dreitorspitzstraße | de:09175:9004
Vaterstetten Eulenweg | de:09175:4348
Vaterstetten Friedhof | de:09175:4043
Vaterstetten Heinrich-Marschner-Straße | de:09175:4260
Vaterstetten Lerchenweg | de:09175:4041
Vaterstetten Luitpoldring | de:09175:4067
Vaterstetten Pfarrer-Aigner-Allee | de:09175:4343
Vaterstetten Philipp-Maas-Weg | de:09175:4263
Vaterstetten Rathaus | de:09175:4087
Vaterstetten Rose-Breitenbach-Platz | de:09175:4229
Vaterstetten Schwalbenstraße | de:09175:9001
Vaterstetten Sportzentrum | de:09175:3934
Vaterstetten Vaterstetten | de:09175:4000
Velden (Vils) Babinger Straße | de:09274:80522
Velden (Vils) Brauerstraße | de:09274:2443
Velden (Vils) Hirschkapelle | de:09274:81140
Velden (Vils) Lagerhaus | de:09274:3717
Velden (Vils) Möbelhaus Schuster | de:09274:3720
Velden (Vils) Velden | de:09274:80661
Velden (Vils) Velden-Viehweide | de:09274:3715
Velden (Vils) Vilsbrücke | de:09274:3716
Viehbach Viehbach | de:09178:2698
Vierkirchen (b DAH) Asbacher Straße | de:09174:7295
Vierkirchen (b DAH) Freisinger Straße | de:09174:7226
Vierkirchen (b DAH) Kriegerdenkmal | de:09174:6825
Vilssöhl Vilssöhl | de:09274:3188
Vogach Vogach | de:09179:6300
Voglberg (Haag) Voglberg | de:09183:6249
Volkersdorf (Jetzendorf) Volkersdorf | de:09186:7183
Vorderegglburg Egglburg | de:09175:4084
Wabern (Obb.) Wabern | de:09181:2209
Wächterhof Wächterhof | de:09184:2230
Wackersberg (Kr TÖL) Altwirt | de:09173:9376
Wackersberg (Kr TÖL) Blombergbahn | de:09173:9355
Wackersberg (Kr TÖL) Haus Busch | de:09173:9382
Wackersberg (Kr TÖL) Haus Wolf | de:09173:9381
Wackersberg (Kr TÖL) Neuwirt | de:09173:9375
Wadlhausen Wadlhausen | de:09173:5377
Wadmühle Wadmühle | de:09183:80624
Wagenhofen (Kr Dachau) Wagenhofen, Abzw. | de:09174:7265
Wagenhofen (Kr Dachau) Wagenhofen | de:09174:7254
Wagenried Wagenried | de:09174:7348
Waith Abzw. Waith | de:09187:43717
Waith Waith, Ort | de:09187:43718
Walchstadt (Wörthsee) Osterholzweg | de:09188:5489
Walchstadt (Wörthsee) Seeblick | de:09188:5742
Walchstadt (Wörthsee) Walchstadt | de:09188:5498
Waldbrunn (Wörthsee) Lerchenstraße | de:09188:5500
Waldheim (Bruckmühl) Gh. Waldschlößl | de:09187:46999
Waldram Waldram Volksschule | de:09173:4753
Walkersbach (Obb.) Walkersbach | de:09186:8188
Walkertshofen (Erdweg) Walkertshofen | de:09174:6906
Walleshausen Walleshausen | de:09181:508
Walpertskirchen Raiffeisenkasse | de:09177:3698
Walpertskirchen Walpertskirchen | de:09177:9950
Walpertskirchen Walpertskirchen, Ort | de:09177:3700
Waltenhofen (Kr FFB) Waltenhofen | de:09179:6186
Waltersberg (Kr Erding) Waltersberg | de:09177:3667
Waltershofen (Kr FFB) Waltershofen | de:09179:6275
Wambach (Kr Kelheim) Wambach, Abzw. B301 | de:09273:428
Wambach (Obb.) Wambach | de:09177:3625
Wangen (b Starnberg) Maibaum | de:09188:5701
Wangen (b Starnberg) Olympiastraße | de:09188:5449
Wangen (b Starnberg) Wangen, Ort | de:09188:5448
Wang (Isar) Seeberg, Abzw. | de:09178:3220
Wartaweil Ökostation | de:09188:9397
Wartaweil Schullandheim | de:09188:9396
Wartenberg (Obb.) Aufhamerstraße | de:09177:3862
Wartenberg (Obb.) Feuerwehrhaus | de:09177:3394
Wartenberg (Obb.) Klinik | de:09177:3802
Wartenberg (Obb.) Sonnenhof | de:09177:3392
Wartenberg (Obb.) Wartenberg, Nord | de:09177:3396
Wartenberg (Obb.) Wartenberg, Süd | de:09177:3390
Wartenberg (Obb.) Weiherfeld | de:09177:3801
Wasenhof Wasenhof, Abzw. | de:09174:7379
Wasenstatt (Obb.) Wasenstatt | de:09186:8604
Wasentegernbach Wasentegernbach | de:09177:9672
Wasserburg am Inn Badria | de:09187:42038
Wasserburg am Inn Burg | de:09187:46894
Wasserburg am Inn Fachoberschule | de:09187:42032
Wasserburg am Inn Gabersee ISK | de:09187:42049
Wasserburg am Inn Gewerbegebiet Eiselfinger Straße | de:09187:55080
Wasserburg am Inn Innhöhe | de:09187:42030
Wasserburg am Inn Kellerberg | de:09187:42026
Wasserburg am Inn Kirche St. Konrad | de:09187:42037
Wasserburg am Inn Kreisklinik RoMed | de:09187:42039
Wasserburg am Inn Landschaftsweg | de:09187:42040
Wasserburg am Inn Max-Emanuel-Kapelle | de:09187:42033
Wasserburg am Inn Max-Emanuel-Kapelle | de:09187:42046
Wasserburg am Inn Molkerei Bauer | de:09187:42043
Wasserburg am Inn Ponschabaustraße  | de:09187:42041
Wasserburg am Inn Priener Straße | de:09187:42035
Wasserburg am Inn Rosenheimer Str./Gimplberg | de:09187:42034
Wasserburg am Inn Rosenheimer Str./Sparkasse | de:09187:42029
Wasserburg am Inn Schmerbeckstr. | de:09187:42036
Wasserburg am Inn Stadtbahnhof | de:09187:42044
Wasserburg am Inn Wasserburg, Grundschule | de:09187:46844
Wasserburg am Inn Wasserburg, Gymnasium | de:09187:42028
Wasserburg am Inn Wasserburg (Inn) Bahnhof | de:09187:90025
Wasserburg am Inn Watzmannstraße | de:09187:42045
Wasserburg am Inn Wohnheim ISK | de:09187:42050
Wattendorf (Obb.) Wattendorf | de:09177:3694
Watzling Watzling | de:09177:3718
Waxeneck (Obb.) Waxeneck | de:09177:3654
Webling (Dachau) Webling | de:09174:6882
Weichs (Kr Dachau) Erlbachbrücke | de:09174:7285
Weichs (Kr Dachau) Kriegerdenkmal | de:09174:7234
Weichs (Kr Dachau) Ludwig-Thoma-Straße | de:09174:7214
Weichs (Kr Dachau) Realschule | de:09174:7324
Weichs (Kr Dachau) Ringstraße | de:09174:7237
Weichs (Kr Dachau) Schule | de:09174:7215
Weichs (Kr Dachau) Schulstraße | de:09174:7212
Weichs (Kr Dachau) Zillhofen Abzw. | de:09174:7319
Weidach (Wolfratshausen) Weidach | de:09173:4832
Weiherhaus (Maisach) Weiherhaus | de:09179:6172
Weiher (Isen) Weiher | de:09177:3461
Weihermühle (Egling) Weihermühle | de:09173:4894
Weihern (Obb.) ecoQuartier | de:09186:2483
Weihern (Obb.) Weihern | de:09186:8370
Weihersdorf (Nandlstadt) Weihersdorf | de:09178:3027
Weihrinnen Weihrinnen | de:09178:3008
Weikenhausen Weikenhausen | de:09186:8939
Weilerau (Obb.) Abzw. Weilerau | de:09186:7222
Weil (Markt Indersdorf) Weil | de:09174:6995
Weipertshausen Weipertshausen | de:09173:4854
Weißenfeld Parsdorfer Straße | de:09175:3968
Weißenfeld Vaterstettener Straße | de:09175:3935
Weißling Weißling | de:09174:6857
Weitenried Weitenried | de:09174:7271
Weitenwinterried Weitenwinterried | de:09174:7207
Weiterskirchen Weiterskirchen | de:09175:4232
Welshofen Blumenstraße | de:09174:6929
Welshofen Kirchgasse | de:09174:6881
Weng (Kr Freising) Weng | de:09178:2711
Wenigmünchen Wenigmünchen | de:09179:6184
Wernhardsberg (Kr Erding) Wernhardsberg | de:09177:9741
Weßling Max-Doerner-Weg | de:09188:5682
Weßling Weßling | de:09188:5380
Westerberg (Emmering) Westerberg | de:09175:4138
Westerham (Bad Aibling) Westerham bei Willing | de:09187:40924
Westerham (Feldkirchen-Westerham) Fa. Spinner | de:09187:46995
Westerham (Feldkirchen-Westerham) Westerham Abzw. Bahnhof | de:09187:41697
Westerham (Feldkirchen-Westerham) Westerham, Ort | de:09187:41698
Westerholzhausen Westerholzhausen | de:09174:7338
Westerndorf (Glonn Kr EBE) Westerndorf | de:09175:4170
Westerndorf (Haimhausen) Westerndorf | de:09174:7336
Wetterling Wetterling | de:09175:4228
Weyhern (Egenhofen) Weyhern (FFB) | de:09179:6286
Weyhern (Kr Dachau) Weyhern (DAH) | de:09174:6945
